,Customer,Age,City,Product,Limit,Company,Segment,Spend_Date,Spend_Type,Spend_Amount,Spend_Month,Spend_Year,Spend Amount to Limit Ratio,Product_Level,Segment_Govt,Segment_Normal Salary,Segment_Salaried_MNC,Segment_Salaried_Pvt,Segment_Self Employed,Spend_Type_AIR TICKET,Spend_Type_AUTO,Spend_Type_BIKE,Spend_Type_BUS TICKET,Spend_Type_CAMERA,Spend_Type_CAR,Spend_Type_CLOTHES,Spend_Type_FOOD,Spend_Type_JEWELLERY,Spend_Type_MOVIE TICKET,Spend_Type_PETRO,Spend_Type_RENTAL,Spend_Type_SANDALS,Spend_Type_SHOPPING,Spend_Type_TRAIN TICKET
125,A9,79,CHENNAI,Silver,100003.0,C9,Govt,30-May-05,CAMERA,306526.12,5,2005,3.0651692449226524,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
126,A9,79,CHENNAI,Silver,100003.0,C9,Govt,03-Apr-06,BIKE,150348.46,4,2006,1.5034394968150955,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
127,A9,79,CHENNAI,Silver,100003.0,C9,Govt,23-Feb-05,FOOD,15000.55,2,2005,0.15000099997000088,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
128,A9,79,CHENNAI,Silver,100003.0,C9,Govt,27-Mar-06,FOOD,261113.44,3,2006,2.6110560683179505,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
129,A9,79,CHENNAI,Silver,100003.0,C9,Govt,03-Jan-04,CAMERA,77322.7,1,2004,0.7732038038858834,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
130,A9,79,CHENNAI,Silver,100003.0,C9,Govt,17-Jan-05,CLOTHES,14500.38,1,2005,0.1449994500164995,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
131,A9,79,CHENNAI,Silver,100003.0,C9,Govt,04-Apr-05,CAMERA,46333.89,4,2005,0.4633250002499925,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
132,A9,79,CHENNAI,Silver,100003.0,C9,Govt,13-Sep-04,PETRO,489715.08,9,2004,4.897003889883304,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
133,A9,79,CHENNAI,Silver,100003.0,C9,Govt,29-May-05,PETRO,416832.87,5,2005,4.168203653890383,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
134,A9,79,CHENNAI,Silver,100003.0,C9,Govt,03-Jul-06,AIR TICKET,349086.47,7,2006,3.4907599772006837,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,A9,79,CHENNAI,Silver,100003.0,C9,Govt,04-Feb-06,CAMERA,190192.38,2,2006,1.9018667439976802,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
136,A9,79,CHENNAI,Silver,100003.0,C9,Govt,15-Jan-04,AIR TICKET,390506.29,1,2004,3.904945751627451,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,A9,79,CHENNAI,Silver,100003.0,C9,Govt,23-Feb-05,MOVIE TICKET,83927.36,2,2005,0.8392484225473236,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
138,A9,79,CHENNAI,Silver,100003.0,C9,Govt,27-Apr-05,CLOTHES,79149.37,4,2005,0.791469955901323,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
139,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,16-Feb-05,SHOPPING,194795.88,2,2005,0.38959176,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
140,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,15-Jan-04,CAMERA,240056.14,1,2004,0.48011228,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
141,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,19-Mar-04,SANDALS,47866.78,3,2004,0.09573356,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
142,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,11-Jul-06,PETRO,239798.03,7,2006,0.47959606,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
143,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,31-May-05,SHOPPING,118875.68,5,2005,0.23775136,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
144,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,03-May-06,AUTO,10615.48,5,2006,0.02123096,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
145,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,01-Feb-05,FOOD,36477.84,2,2005,0.07295568,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
146,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,28-Mar-06,FOOD,74554.87,3,2006,0.14910974,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
147,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,15-Jan-04,CAMERA,31496.69,1,2004,0.06299338,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
148,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,23-Feb-05,CLOTHES,48568.07,2,2005,0.09713614,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
149,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,30-Apr-06,CAMERA,270721.68,4,2006,0.54144336,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
150,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,20-Nov-05,PETRO,459690.69,11,2005,0.91938138,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
151,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,30-May-05,PETRO,387940.9,5,2005,0.7758818000000001,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
152,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,03-Aug-06,AIR TICKET,454827.23,8,2006,0.9096544599999999,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,25-Mar-06,CAMERA,281472.15,3,2006,0.5629443000000001,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
154,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,25-Jan-04,BUS TICKET,211880.15,1,2004,0.4237603,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
155,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,01-Feb-05,JEWELLERY,498388.88,2,2005,0.99677776,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
156,A10,54,CALCUTTA,Gold,500000.0,C10,Normal Salary,05-May-04,FOOD,239397.51,5,2004,0.47879502,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
157,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,23-Feb-05,AIR TICKET,307622.01,2,2005,0.61524402,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,25-Jan-04,CAMERA,139319.83,1,2004,0.27863965999999996,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
159,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,05-Mar-06,CAR,173876.16,3,2006,0.34775232,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
160,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,12-Aug-05,PETRO,404113.85,8,2005,0.8082277,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
161,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,01-Jun-05,AIR TICKET,272982.02,6,2005,0.54596404,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,03-Jun-06,SHOPPING,294577.34,6,2006,0.58915468,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
163,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,05-Feb-04,FOOD,66306.06,2,2004,0.13261212,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
164,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,29-Mar-06,FOOD,45366.66,3,2006,0.09073332,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
165,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,25-Jan-04,CAMERA,59091.19,1,2004,0.11818238,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
166,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,01-Feb-05,CLOTHES,313864.03,2,2005,0.62772806,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
167,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,25-Apr-04,CAMERA,483603.21,4,2004,0.96720642,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
168,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,21-Nov-06,PETRO,472854.21,11,2006,0.94570842,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
169,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,31-May-05,PETRO,179462.61,5,2005,0.35892522,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
170,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,03-Sep-06,AIR TICKET,67560.48,9,2006,0.13512095999999998,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,31-Mar-06,CAMERA,312063.64,3,2006,0.6241272800000001,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
172,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,12-Jan-04,TRAIN TICKET,192485.69,1,2004,0.38497138000000003,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
173,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,05-Feb-04,PETRO,263577.25,2,2004,0.5271545,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
174,A11,35,COCHIN,Gold,500000.0,C11,Normal Salary,06-May-06,CAMERA,468501.45,5,2006,0.9370029,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
175,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,03-Feb-05,BUS TICKET,151921.12,2,2005,0.30384224,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
176,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,17-Jan-05,CAMERA,133441.76,1,2005,0.26688352000000004,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
177,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,04-Apr-05,BIKE,126009.02,4,2005,0.25201804,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
178,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,13-Sep-04,PETRO,479627.87,9,2004,0.95925574,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
179,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,02-Jun-05,BUS TICKET,189763.11,6,2005,0.37952621999999997,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
180,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,03-Jul-06,AIR TICKET,77725.32,7,2006,0.15545064,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,28-Feb-05,FOOD,24218.26,2,2005,0.04843652,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
182,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,30-Mar-06,SHOPPING,350004.39,3,2006,0.70000878,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
183,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,12-Jan-04,SHOPPING,460555.54,1,2004,0.92111108,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
184,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,05-Feb-04,CLOTHES,214891.01,2,2004,0.42978202000000004,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
185,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,19-Apr-06,CAMERA,104548.34,4,2006,0.20909667999999998,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
186,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,22-Nov-05,PETRO,383087.29,11,2005,0.7661745799999999,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
187,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,01-Jun-05,CLOTHES,81201.58,6,2005,0.16240316,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
188,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,03-Oct-06,CAR,446841.82,10,2006,0.89368364,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
189,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,23-Mar-06,CAMERA,25824.98,3,2006,0.05164996,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
190,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,03-Jan-04,RENTAL,497770.15,1,2004,0.9955403,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
191,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,28-Feb-05,CLOTHES,331227.52,2,2005,0.66245504,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
192,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,07-May-05,CAMERA,442439.36,5,2005,0.88487872,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
193,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,24-May-05,CLOTHES,319918.7,5,2005,0.6398374,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
194,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,03-Mar-06,AUTO,371251.15,3,2006,0.7425023000000001,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
195,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,16-Feb-05,RENTAL,156616.01,2,2005,0.31323202,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
196,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,12-Jan-04,CLOTHES,468597.16,1,2004,0.9371943199999999,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
197,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,17-Jan-05,BIKE,460150.85,1,2005,0.9203017,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
198,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,27-Apr-05,TRAIN TICKET,380147.4,4,2005,0.7602948,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
199,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,29-May-05,AIR TICKET,121365.0,5,2005,0.24273,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,03-Aug-06,RENTAL,319708.92,8,2006,0.63941784,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
201,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,31-Mar-06,TRAIN TICKET,94325.47,3,2006,0.18865094,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
202,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,03-Jan-04,CAMERA,42797.0,1,2004,0.085594,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
203,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,16-Feb-05,PETRO,176757.27,2,2005,0.35351454,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
204,A12,51,BOMBAY,Gold,500000.0,C12,Self Employed,09-May-05,CLOTHES,338783.93,5,2005,0.67756786,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
