,DateTime,Junction,Vehicles,ID,date,time,hour,day,month,year,dayofweek
302,13-01-2016 14.00,1,34,20160113141,13-01-2016,14.00.00,14,13,1,2016,2
303,13-01-2016 15.00,1,33,20160113151,13-01-2016,15.00.00,15,13,1,2016,2
304,13-01-2016 16.00,1,28,20160113161,13-01-2016,16.00.00,16,13,1,2016,2
305,13-01-2016 17.00,1,29,20160113171,13-01-2016,17.00.00,17,13,1,2016,2
306,13-01-2016 18.00,1,33,20160113181,13-01-2016,18.00.00,18,13,1,2016,2
307,13-01-2016 19.00,1,29,20160113191,13-01-2016,19.00.00,19,13,1,2016,2
308,13-01-2016 20.00,1,31,20160113201,13-01-2016,20.00.00,20,13,1,2016,2
309,13-01-2016 21.00,1,28,20160113211,13-01-2016,21.00.00,21,13,1,2016,2
310,13-01-2016 22.00,1,27,20160113221,13-01-2016,22.00.00,22,13,1,2016,2
311,13-01-2016 23.00,1,25,20160113231,13-01-2016,23.00.00,23,13,1,2016,2
312,14-01-2016 0.00,1,22,20160114001,14-01-2016,0.00.00,0,14,1,2016,3
313,14-01-2016 1.00,1,18,20160114011,14-01-2016,1.00.00,1,14,1,2016,3
314,14-01-2016 2.00,1,18,20160114021,14-01-2016,2.00.00,2,14,1,2016,3
315,14-01-2016 3.00,1,18,20160114031,14-01-2016,3.00.00,3,14,1,2016,3
316,14-01-2016 4.00,1,14,20160114041,14-01-2016,4.00.00,4,14,1,2016,3
317,14-01-2016 5.00,1,13,20160114051,14-01-2016,5.00.00,5,14,1,2016,3
318,14-01-2016 6.00,1,12,20160114061,14-01-2016,6.00.00,6,14,1,2016,3
319,14-01-2016 7.00,1,13,20160114071,14-01-2016,7.00.00,7,14,1,2016,3
320,14-01-2016 8.00,1,15,20160114081,14-01-2016,8.00.00,8,14,1,2016,3
321,14-01-2016 9.00,1,18,20160114091,14-01-2016,9.00.00,9,14,1,2016,3
322,14-01-2016 10.00,1,21,20160114101,14-01-2016,10.00.00,10,14,1,2016,3
323,14-01-2016 11.00,1,24,20160114111,14-01-2016,11.00.00,11,14,1,2016,3
324,14-01-2016 12.00,1,30,20160114121,14-01-2016,12.00.00,12,14,1,2016,3
325,14-01-2016 13.00,1,25,20160114131,14-01-2016,13.00.00,13,14,1,2016,3
326,14-01-2016 14.00,1,27,20160114141,14-01-2016,14.00.00,14,14,1,2016,3
327,14-01-2016 15.00,1,31,20160114151,14-01-2016,15.00.00,15,14,1,2016,3
328,14-01-2016 16.00,1,25,20160114161,14-01-2016,16.00.00,16,14,1,2016,3
329,14-01-2016 17.00,1,23,20160114171,14-01-2016,17.00.00,17,14,1,2016,3
330,14-01-2016 18.00,1,25,20160114181,14-01-2016,18.00.00,18,14,1,2016,3
331,14-01-2016 19.00,1,30,20160114191,14-01-2016,19.00.00,19,14,1,2016,3
332,14-01-2016 20.00,1,26,20160114201,14-01-2016,20.00.00,20,14,1,2016,3
333,14-01-2016 21.00,1,26,20160114211,14-01-2016,21.00.00,21,14,1,2016,3
334,14-01-2016 22.00,1,25,20160114221,14-01-2016,22.00.00,22,14,1,2016,3
335,14-01-2016 23.00,1,27,20160114231,14-01-2016,23.00.00,23,14,1,2016,3
336,15-01-2016 0.00,1,26,20160115001,15-01-2016,0.00.00,0,15,1,2016,4
337,15-01-2016 1.00,1,20,20160115011,15-01-2016,1.00.00,1,15,1,2016,4
338,15-01-2016 2.00,1,18,20160115021,15-01-2016,2.00.00,2,15,1,2016,4
339,15-01-2016 3.00,1,16,20160115031,15-01-2016,3.00.00,3,15,1,2016,4
340,15-01-2016 4.00,1,16,20160115041,15-01-2016,4.00.00,4,15,1,2016,4
341,15-01-2016 5.00,1,16,20160115051,15-01-2016,5.00.00,5,15,1,2016,4
342,15-01-2016 6.00,1,16,20160115061,15-01-2016,6.00.00,6,15,1,2016,4
343,15-01-2016 7.00,1,20,20160115071,15-01-2016,7.00.00,7,15,1,2016,4
344,15-01-2016 8.00,1,18,20160115081,15-01-2016,8.00.00,8,15,1,2016,4
345,15-01-2016 9.00,1,21,20160115091,15-01-2016,9.00.00,9,15,1,2016,4
346,15-01-2016 10.00,1,45,20160115101,15-01-2016,10.00.00,10,15,1,2016,4
347,15-01-2016 11.00,1,39,20160115111,15-01-2016,11.00.00,11,15,1,2016,4
348,15-01-2016 12.00,1,34,20160115121,15-01-2016,12.00.00,12,15,1,2016,4
349,15-01-2016 13.00,1,34,20160115131,15-01-2016,13.00.00,13,15,1,2016,4
350,15-01-2016 14.00,1,31,20160115141,15-01-2016,14.00.00,14,15,1,2016,4
351,15-01-2016 15.00,1,35,20160115151,15-01-2016,15.00.00,15,15,1,2016,4
352,15-01-2016 16.00,1,35,20160115161,15-01-2016,16.00.00,16,15,1,2016,4
353,15-01-2016 17.00,1,30,20160115171,15-01-2016,17.00.00,17,15,1,2016,4
354,15-01-2016 18.00,1,33,20160115181,15-01-2016,18.00.00,18,15,1,2016,4
355,15-01-2016 19.00,1,34,20160115191,15-01-2016,19.00.00,19,15,1,2016,4
356,15-01-2016 20.00,1,31,20160115201,15-01-2016,20.00.00,20,15,1,2016,4
357,15-01-2016 21.00,1,36,20160115211,15-01-2016,21.00.00,21,15,1,2016,4
358,15-01-2016 22.00,1,29,20160115221,15-01-2016,22.00.00,22,15,1,2016,4
359,15-01-2016 23.00,1,30,20160115231,15-01-2016,23.00.00,23,15,1,2016,4
360,16-01-2016 0.00,1,22,20160116001,16-01-2016,0.00.00,0,16,1,2016,5
361,16-01-2016 1.00,1,20,20160116011,16-01-2016,1.00.00,1,16,1,2016,5
362,16-01-2016 2.00,1,19,20160116021,16-01-2016,2.00.00,2,16,1,2016,5
363,16-01-2016 3.00,1,19,20160116031,16-01-2016,3.00.00,3,16,1,2016,5
364,16-01-2016 4.00,1,13,20160116041,16-01-2016,4.00.00,4,16,1,2016,5
365,16-01-2016 5.00,1,16,20160116051,16-01-2016,5.00.00,5,16,1,2016,5
366,16-01-2016 6.00,1,14,20160116061,16-01-2016,6.00.00,6,16,1,2016,5
367,16-01-2016 7.00,1,14,20160116071,16-01-2016,7.00.00,7,16,1,2016,5
368,16-01-2016 8.00,1,13,20160116081,16-01-2016,8.00.00,8,16,1,2016,5
369,16-01-2016 9.00,1,17,20160116091,16-01-2016,9.00.00,9,16,1,2016,5
370,16-01-2016 10.00,1,23,20160116101,16-01-2016,10.00.00,10,16,1,2016,5
371,16-01-2016 11.00,1,20,20160116111,16-01-2016,11.00.00,11,16,1,2016,5
372,16-01-2016 12.00,1,19,20160116121,16-01-2016,12.00.00,12,16,1,2016,5
373,16-01-2016 13.00,1,24,20160116131,16-01-2016,13.00.00,13,16,1,2016,5
374,16-01-2016 14.00,1,22,20160116141,16-01-2016,14.00.00,14,16,1,2016,5
375,16-01-2016 15.00,1,18,20160116151,16-01-2016,15.00.00,15,16,1,2016,5
376,16-01-2016 16.00,1,21,20160116161,16-01-2016,16.00.00,16,16,1,2016,5
377,16-01-2016 17.00,1,17,20160116171,16-01-2016,17.00.00,17,16,1,2016,5
378,16-01-2016 18.00,1,18,20160116181,16-01-2016,18.00.00,18,16,1,2016,5
379,16-01-2016 19.00,1,27,20160116191,16-01-2016,19.00.00,19,16,1,2016,5
380,16-01-2016 20.00,1,26,20160116201,16-01-2016,20.00.00,20,16,1,2016,5
381,16-01-2016 21.00,1,29,20160116211,16-01-2016,21.00.00,21,16,1,2016,5
382,16-01-2016 22.00,1,25,20160116221,16-01-2016,22.00.00,22,16,1,2016,5
383,16-01-2016 23.00,1,25,20160116231,16-01-2016,23.00.00,23,16,1,2016,5
384,17-01-2016 0.00,1,21,20160117001,17-01-2016,0.00.00,0,17,1,2016,6
385,17-01-2016 1.00,1,23,20160117011,17-01-2016,1.00.00,1,17,1,2016,6
386,17-01-2016 2.00,1,17,20160117021,17-01-2016,2.00.00,2,17,1,2016,6
387,17-01-2016 3.00,1,12,20160117031,17-01-2016,3.00.00,3,17,1,2016,6
388,17-01-2016 4.00,1,13,20160117041,17-01-2016,4.00.00,4,17,1,2016,6
389,17-01-2016 5.00,1,13,20160117051,17-01-2016,5.00.00,5,17,1,2016,6
390,17-01-2016 6.00,1,12,20160117061,17-01-2016,6.00.00,6,17,1,2016,6
391,17-01-2016 7.00,1,14,20160117071,17-01-2016,7.00.00,7,17,1,2016,6
392,17-01-2016 8.00,1,16,20160117081,17-01-2016,8.00.00,8,17,1,2016,6
393,17-01-2016 9.00,1,17,20160117091,17-01-2016,9.00.00,9,17,1,2016,6
394,17-01-2016 10.00,1,22,20160117101,17-01-2016,10.00.00,10,17,1,2016,6
395,17-01-2016 11.00,1,24,20160117111,17-01-2016,11.00.00,11,17,1,2016,6
396,17-01-2016 12.00,1,23,20160117121,17-01-2016,12.00.00,12,17,1,2016,6
397,17-01-2016 13.00,1,21,20160117131,17-01-2016,13.00.00,13,17,1,2016,6
398,17-01-2016 14.00,1,23,20160117141,17-01-2016,14.00.00,14,17,1,2016,6
399,17-01-2016 15.00,1,21,20160117151,17-01-2016,15.00.00,15,17,1,2016,6
400,17-01-2016 16.00,1,23,20160117161,17-01-2016,16.00.00,16,17,1,2016,6
401,17-01-2016 17.00,1,21,20160117171,17-01-2016,17.00.00,17,17,1,2016,6
402,17-01-2016 18.00,1,24,20160117181,17-01-2016,18.00.00,18,17,1,2016,6
403,17-01-2016 19.00,1,27,20160117191,17-01-2016,19.00.00,19,17,1,2016,6
404,17-01-2016 20.00,1,28,20160117201,17-01-2016,20.00.00,20,17,1,2016,6
405,17-01-2016 21.00,1,20,20160117211,17-01-2016,21.00.00,21,17,1,2016,6
406,17-01-2016 22.00,1,24,20160117221,17-01-2016,22.00.00,22,17,1,2016,6
407,17-01-2016 23.00,1,28,20160117231,17-01-2016,23.00.00,23,17,1,2016,6
408,18-01-2016 0.00,1,23,20160118001,18-01-2016,0.00.00,0,18,1,2016,0
409,18-01-2016 1.00,1,21,20160118011,18-01-2016,1.00.00,1,18,1,2016,0
410,18-01-2016 2.00,1,16,20160118021,18-01-2016,2.00.00,2,18,1,2016,0
411,18-01-2016 3.00,1,22,20160118031,18-01-2016,3.00.00,3,18,1,2016,0
412,18-01-2016 4.00,1,18,20160118041,18-01-2016,4.00.00,4,18,1,2016,0
413,18-01-2016 5.00,1,17,20160118051,18-01-2016,5.00.00,5,18,1,2016,0
414,18-01-2016 6.00,1,16,20160118061,18-01-2016,6.00.00,6,18,1,2016,0
415,18-01-2016 7.00,1,16,20160118071,18-01-2016,7.00.00,7,18,1,2016,0
416,18-01-2016 8.00,1,22,20160118081,18-01-2016,8.00.00,8,18,1,2016,0
417,18-01-2016 9.00,1,35,20160118091,18-01-2016,9.00.00,9,18,1,2016,0
418,18-01-2016 10.00,1,44,20160118101,18-01-2016,10.00.00,10,18,1,2016,0
419,18-01-2016 11.00,1,42,20160118111,18-01-2016,11.00.00,11,18,1,2016,0
420,18-01-2016 12.00,1,45,20160118121,18-01-2016,12.00.00,12,18,1,2016,0
421,18-01-2016 13.00,1,39,20160118131,18-01-2016,13.00.00,13,18,1,2016,0
422,18-01-2016 14.00,1,41,20160118141,18-01-2016,14.00.00,14,18,1,2016,0
423,18-01-2016 15.00,1,38,20160118151,18-01-2016,15.00.00,15,18,1,2016,0
424,18-01-2016 16.00,1,38,20160118161,18-01-2016,16.00.00,16,18,1,2016,0
425,18-01-2016 17.00,1,34,20160118171,18-01-2016,17.00.00,17,18,1,2016,0
426,18-01-2016 18.00,1,35,20160118181,18-01-2016,18.00.00,18,18,1,2016,0
427,18-01-2016 19.00,1,39,20160118191,18-01-2016,19.00.00,19,18,1,2016,0
428,18-01-2016 20.00,1,40,20160118201,18-01-2016,20.00.00,20,18,1,2016,0
429,18-01-2016 21.00,1,38,20160118211,18-01-2016,21.00.00,21,18,1,2016,0
430,18-01-2016 22.00,1,37,20160118221,18-01-2016,22.00.00,22,18,1,2016,0
431,18-01-2016 23.00,1,35,20160118231,18-01-2016,23.00.00,23,18,1,2016,0
432,19-01-2016 0.00,1,32,20160119001,19-01-2016,0.00.00,0,19,1,2016,1
433,19-01-2016 1.00,1,32,20160119011,19-01-2016,1.00.00,1,19,1,2016,1
434,19-01-2016 2.00,1,24,20160119021,19-01-2016,2.00.00,2,19,1,2016,1
435,19-01-2016 3.00,1,22,20160119031,19-01-2016,3.00.00,3,19,1,2016,1
436,19-01-2016 4.00,1,20,20160119041,19-01-2016,4.00.00,4,19,1,2016,1
437,19-01-2016 5.00,1,19,20160119051,19-01-2016,5.00.00,5,19,1,2016,1
438,19-01-2016 6.00,1,20,20160119061,19-01-2016,6.00.00,6,19,1,2016,1
439,19-01-2016 7.00,1,21,20160119071,19-01-2016,7.00.00,7,19,1,2016,1
440,19-01-2016 8.00,1,24,20160119081,19-01-2016,8.00.00,8,19,1,2016,1
441,19-01-2016 9.00,1,24,20160119091,19-01-2016,9.00.00,9,19,1,2016,1
442,19-01-2016 10.00,1,34,20160119101,19-01-2016,10.00.00,10,19,1,2016,1
443,19-01-2016 11.00,1,36,20160119111,19-01-2016,11.00.00,11,19,1,2016,1
444,19-01-2016 12.00,1,32,20160119121,19-01-2016,12.00.00,12,19,1,2016,1
445,19-01-2016 13.00,1,32,20160119131,19-01-2016,13.00.00,13,19,1,2016,1
446,19-01-2016 14.00,1,38,20160119141,19-01-2016,14.00.00,14,19,1,2016,1
447,19-01-2016 15.00,1,34,20160119151,19-01-2016,15.00.00,15,19,1,2016,1
448,19-01-2016 16.00,1,37,20160119161,19-01-2016,16.00.00,16,19,1,2016,1
449,19-01-2016 17.00,1,35,20160119171,19-01-2016,17.00.00,17,19,1,2016,1
450,19-01-2016 18.00,1,38,20160119181,19-01-2016,18.00.00,18,19,1,2016,1
451,19-01-2016 19.00,1,38,20160119191,19-01-2016,19.00.00,19,19,1,2016,1
452,19-01-2016 20.00,1,33,20160119201,19-01-2016,20.00.00,20,19,1,2016,1
453,19-01-2016 21.00,1,38,20160119211,19-01-2016,21.00.00,21,19,1,2016,1
454,19-01-2016 22.00,1,37,20160119221,19-01-2016,22.00.00,22,19,1,2016,1
455,19-01-2016 23.00,1,29,20160119231,19-01-2016,23.00.00,23,19,1,2016,1
456,20-01-2016 0.00,1,30,20160120001,20-01-2016,0.00.00,0,20,1,2016,2
457,20-01-2016 1.00,1,26,20160120011,20-01-2016,1.00.00,1,20,1,2016,2
458,20-01-2016 2.00,1,28,20160120021,20-01-2016,2.00.00,2,20,1,2016,2
459,20-01-2016 3.00,1,24,20160120031,20-01-2016,3.00.00,3,20,1,2016,2
460,20-01-2016 4.00,1,20,20160120041,20-01-2016,4.00.00,4,20,1,2016,2
461,20-01-2016 5.00,1,14,20160120051,20-01-2016,5.00.00,5,20,1,2016,2
462,20-01-2016 6.00,1,16,20160120061,20-01-2016,6.00.00,6,20,1,2016,2
463,20-01-2016 7.00,1,19,20160120071,20-01-2016,7.00.00,7,20,1,2016,2
464,20-01-2016 8.00,1,21,20160120081,20-01-2016,8.00.00,8,20,1,2016,2
465,20-01-2016 9.00,1,31,20160120091,20-01-2016,9.00.00,9,20,1,2016,2
466,20-01-2016 10.00,1,37,20160120101,20-01-2016,10.00.00,10,20,1,2016,2
467,20-01-2016 11.00,1,38,20160120111,20-01-2016,11.00.00,11,20,1,2016,2
468,20-01-2016 12.00,1,39,20160120121,20-01-2016,12.00.00,12,20,1,2016,2
469,20-01-2016 13.00,1,36,20160120131,20-01-2016,13.00.00,13,20,1,2016,2
470,20-01-2016 14.00,1,33,20160120141,20-01-2016,14.00.00,14,20,1,2016,2
471,20-01-2016 15.00,1,35,20160120151,20-01-2016,15.00.00,15,20,1,2016,2
472,20-01-2016 16.00,1,34,20160120161,20-01-2016,16.00.00,16,20,1,2016,2
473,20-01-2016 17.00,1,34,20160120171,20-01-2016,17.00.00,17,20,1,2016,2
474,20-01-2016 18.00,1,34,20160120181,20-01-2016,18.00.00,18,20,1,2016,2
475,20-01-2016 19.00,1,32,20160120191,20-01-2016,19.00.00,19,20,1,2016,2
476,20-01-2016 20.00,1,36,20160120201,20-01-2016,20.00.00,20,20,1,2016,2
477,20-01-2016 21.00,1,30,20160120211,20-01-2016,21.00.00,21,20,1,2016,2
478,20-01-2016 22.00,1,33,20160120221,20-01-2016,22.00.00,22,20,1,2016,2
479,20-01-2016 23.00,1,30,20160120231,20-01-2016,23.00.00,23,20,1,2016,2
480,21-01-2016 0.00,1,29,20160121001,21-01-2016,0.00.00,0,21,1,2016,3
481,21-01-2016 1.00,1,24,20160121011,21-01-2016,1.00.00,1,21,1,2016,3
482,21-01-2016 2.00,1,29,20160121021,21-01-2016,2.00.00,2,21,1,2016,3
483,21-01-2016 3.00,1,21,20160121031,21-01-2016,3.00.00,3,21,1,2016,3
484,21-01-2016 4.00,1,18,20160121041,21-01-2016,4.00.00,4,21,1,2016,3
485,21-01-2016 5.00,1,14,20160121051,21-01-2016,5.00.00,5,21,1,2016,3
486,21-01-2016 6.00,1,17,20160121061,21-01-2016,6.00.00,6,21,1,2016,3
487,21-01-2016 7.00,1,17,20160121071,21-01-2016,7.00.00,7,21,1,2016,3
488,21-01-2016 8.00,1,21,20160121081,21-01-2016,8.00.00,8,21,1,2016,3
489,21-01-2016 9.00,1,21,20160121091,21-01-2016,9.00.00,9,21,1,2016,3
490,21-01-2016 10.00,1,24,20160121101,21-01-2016,10.00.00,10,21,1,2016,3
491,21-01-2016 11.00,1,28,20160121111,21-01-2016,11.00.00,11,21,1,2016,3
492,21-01-2016 12.00,1,34,20160121121,21-01-2016,12.00.00,12,21,1,2016,3
493,21-01-2016 13.00,1,28,20160121131,21-01-2016,13.00.00,13,21,1,2016,3
494,21-01-2016 14.00,1,32,20160121141,21-01-2016,14.00.00,14,21,1,2016,3
495,21-01-2016 15.00,1,32,20160121151,21-01-2016,15.00.00,15,21,1,2016,3
496,21-01-2016 16.00,1,31,20160121161,21-01-2016,16.00.00,16,21,1,2016,3
497,21-01-2016 17.00,1,30,20160121171,21-01-2016,17.00.00,17,21,1,2016,3
498,21-01-2016 18.00,1,33,20160121181,21-01-2016,18.00.00,18,21,1,2016,3
499,21-01-2016 19.00,1,38,20160121191,21-01-2016,19.00.00,19,21,1,2016,3
500,21-01-2016 20.00,1,33,20160121201,21-01-2016,20.00.00,20,21,1,2016,3
501,21-01-2016 21.00,1,31,20160121211,21-01-2016,21.00.00,21,21,1,2016,3
502,21-01-2016 22.00,1,32,20160121221,21-01-2016,22.00.00,22,21,1,2016,3
503,21-01-2016 23.00,1,30,20160121231,21-01-2016,23.00.00,23,21,1,2016,3
504,22-01-2016 0.00,1,25,20160122001,22-01-2016,0.00.00,0,22,1,2016,4
505,22-01-2016 1.00,1,25,20160122011,22-01-2016,1.00.00,1,22,1,2016,4
506,22-01-2016 2.00,1,21,20160122021,22-01-2016,2.00.00,2,22,1,2016,4
507,22-01-2016 3.00,1,17,20160122031,22-01-2016,3.00.00,3,22,1,2016,4
508,22-01-2016 4.00,1,16,20160122041,22-01-2016,4.00.00,4,22,1,2016,4
509,22-01-2016 5.00,1,13,20160122051,22-01-2016,5.00.00,5,22,1,2016,4
510,22-01-2016 6.00,1,13,20160122061,22-01-2016,6.00.00,6,22,1,2016,4
511,22-01-2016 7.00,1,15,20160122071,22-01-2016,7.00.00,7,22,1,2016,4
512,22-01-2016 8.00,1,20,20160122081,22-01-2016,8.00.00,8,22,1,2016,4
513,22-01-2016 9.00,1,29,20160122091,22-01-2016,9.00.00,9,22,1,2016,4
514,22-01-2016 10.00,1,39,20160122101,22-01-2016,10.00.00,10,22,1,2016,4
515,22-01-2016 11.00,1,39,20160122111,22-01-2016,11.00.00,11,22,1,2016,4
516,22-01-2016 12.00,1,41,20160122121,22-01-2016,12.00.00,12,22,1,2016,4
517,22-01-2016 13.00,1,32,20160122131,22-01-2016,13.00.00,13,22,1,2016,4
518,22-01-2016 14.00,1,34,20160122141,22-01-2016,14.00.00,14,22,1,2016,4
519,22-01-2016 15.00,1,35,20160122151,22-01-2016,15.00.00,15,22,1,2016,4
520,22-01-2016 16.00,1,33,20160122161,22-01-2016,16.00.00,16,22,1,2016,4
521,22-01-2016 17.00,1,30,20160122171,22-01-2016,17.00.00,17,22,1,2016,4
522,22-01-2016 18.00,1,31,20160122181,22-01-2016,18.00.00,18,22,1,2016,4
523,22-01-2016 19.00,1,35,20160122191,22-01-2016,19.00.00,19,22,1,2016,4
524,22-01-2016 20.00,1,31,20160122201,22-01-2016,20.00.00,20,22,1,2016,4
525,22-01-2016 21.00,1,34,20160122211,22-01-2016,21.00.00,21,22,1,2016,4
526,22-01-2016 22.00,1,30,20160122221,22-01-2016,22.00.00,22,22,1,2016,4
527,22-01-2016 23.00,1,26,20160122231,22-01-2016,23.00.00,23,22,1,2016,4
528,23-01-2016 0.00,1,27,20160123001,23-01-2016,0.00.00,0,23,1,2016,5
529,23-01-2016 1.00,1,31,20160123011,23-01-2016,1.00.00,1,23,1,2016,5
530,23-01-2016 2.00,1,24,20160123021,23-01-2016,2.00.00,2,23,1,2016,5
531,23-01-2016 3.00,1,16,20160123031,23-01-2016,3.00.00,3,23,1,2016,5
532,23-01-2016 4.00,1,16,20160123041,23-01-2016,4.00.00,4,23,1,2016,5
533,23-01-2016 5.00,1,15,20160123051,23-01-2016,5.00.00,5,23,1,2016,5
534,23-01-2016 6.00,1,14,20160123061,23-01-2016,6.00.00,6,23,1,2016,5
535,23-01-2016 7.00,1,14,20160123071,23-01-2016,7.00.00,7,23,1,2016,5
536,23-01-2016 8.00,1,15,20160123081,23-01-2016,8.00.00,8,23,1,2016,5
537,23-01-2016 9.00,1,19,20160123091,23-01-2016,9.00.00,9,23,1,2016,5
538,23-01-2016 10.00,1,25,20160123101,23-01-2016,10.00.00,10,23,1,2016,5
539,23-01-2016 11.00,1,23,20160123111,23-01-2016,11.00.00,11,23,1,2016,5
540,23-01-2016 12.00,1,20,20160123121,23-01-2016,12.00.00,12,23,1,2016,5
541,23-01-2016 13.00,1,21,20160123131,23-01-2016,13.00.00,13,23,1,2016,5
542,23-01-2016 14.00,1,19,20160123141,23-01-2016,14.00.00,14,23,1,2016,5
543,23-01-2016 15.00,1,22,20160123151,23-01-2016,15.00.00,15,23,1,2016,5
544,23-01-2016 16.00,1,20,20160123161,23-01-2016,16.00.00,16,23,1,2016,5
545,23-01-2016 17.00,1,19,20160123171,23-01-2016,17.00.00,17,23,1,2016,5
546,23-01-2016 18.00,1,20,20160123181,23-01-2016,18.00.00,18,23,1,2016,5
547,23-01-2016 19.00,1,26,20160123191,23-01-2016,19.00.00,19,23,1,2016,5
548,23-01-2016 20.00,1,27,20160123201,23-01-2016,20.00.00,20,23,1,2016,5
549,23-01-2016 21.00,1,22,20160123211,23-01-2016,21.00.00,21,23,1,2016,5
550,23-01-2016 22.00,1,22,20160123221,23-01-2016,22.00.00,22,23,1,2016,5
551,23-01-2016 23.00,1,23,20160123231,23-01-2016,23.00.00,23,23,1,2016,5
552,24-01-2016 0.00,1,19,20160124001,24-01-2016,0.00.00,0,24,1,2016,6
553,24-01-2016 1.00,1,20,20160124011,24-01-2016,1.00.00,1,24,1,2016,6
554,24-01-2016 2.00,1,17,20160124021,24-01-2016,2.00.00,2,24,1,2016,6
555,24-01-2016 3.00,1,14,20160124031,24-01-2016,3.00.00,3,24,1,2016,6
556,24-01-2016 4.00,1,14,20160124041,24-01-2016,4.00.00,4,24,1,2016,6
557,24-01-2016 5.00,1,12,20160124051,24-01-2016,5.00.00,5,24,1,2016,6
558,24-01-2016 6.00,1,11,20160124061,24-01-2016,6.00.00,6,24,1,2016,6
559,24-01-2016 7.00,1,14,20160124071,24-01-2016,7.00.00,7,24,1,2016,6
560,24-01-2016 8.00,1,12,20160124081,24-01-2016,8.00.00,8,24,1,2016,6
561,24-01-2016 9.00,1,16,20160124091,24-01-2016,9.00.00,9,24,1,2016,6
562,24-01-2016 10.00,1,16,20160124101,24-01-2016,10.00.00,10,24,1,2016,6
563,24-01-2016 11.00,1,23,20160124111,24-01-2016,11.00.00,11,24,1,2016,6
564,24-01-2016 12.00,1,24,20160124121,24-01-2016,12.00.00,12,24,1,2016,6
565,24-01-2016 13.00,1,19,20160124131,24-01-2016,13.00.00,13,24,1,2016,6
566,24-01-2016 14.00,1,21,20160124141,24-01-2016,14.00.00,14,24,1,2016,6
567,24-01-2016 15.00,1,17,20160124151,24-01-2016,15.00.00,15,24,1,2016,6
568,24-01-2016 16.00,1,18,20160124161,24-01-2016,16.00.00,16,24,1,2016,6
569,24-01-2016 17.00,1,19,20160124171,24-01-2016,17.00.00,17,24,1,2016,6
570,24-01-2016 18.00,1,24,20160124181,24-01-2016,18.00.00,18,24,1,2016,6
571,24-01-2016 19.00,1,23,20160124191,24-01-2016,19.00.00,19,24,1,2016,6
572,24-01-2016 20.00,1,21,20160124201,24-01-2016,20.00.00,20,24,1,2016,6
573,24-01-2016 21.00,1,23,20160124211,24-01-2016,21.00.00,21,24,1,2016,6
574,24-01-2016 22.00,1,25,20160124221,24-01-2016,22.00.00,22,24,1,2016,6
575,24-01-2016 23.00,1,27,20160124231,24-01-2016,23.00.00,23,24,1,2016,6
576,25-01-2016 0.00,1,23,20160125001,25-01-2016,0.00.00,0,25,1,2016,0
577,25-01-2016 1.00,1,19,20160125011,25-01-2016,1.00.00,1,25,1,2016,0
578,25-01-2016 2.00,1,18,20160125021,25-01-2016,2.00.00,2,25,1,2016,0
579,25-01-2016 3.00,1,16,20160125031,25-01-2016,3.00.00,3,25,1,2016,0
580,25-01-2016 4.00,1,13,20160125041,25-01-2016,4.00.00,4,25,1,2016,0
581,25-01-2016 5.00,1,12,20160125051,25-01-2016,5.00.00,5,25,1,2016,0
582,25-01-2016 6.00,1,15,20160125061,25-01-2016,6.00.00,6,25,1,2016,0
583,25-01-2016 7.00,1,17,20160125071,25-01-2016,7.00.00,7,25,1,2016,0
584,25-01-2016 8.00,1,19,20160125081,25-01-2016,8.00.00,8,25,1,2016,0
585,25-01-2016 9.00,1,21,20160125091,25-01-2016,9.00.00,9,25,1,2016,0
586,25-01-2016 10.00,1,32,20160125101,25-01-2016,10.00.00,10,25,1,2016,0
587,25-01-2016 11.00,1,33,20160125111,25-01-2016,11.00.00,11,25,1,2016,0
588,25-01-2016 12.00,1,32,20160125121,25-01-2016,12.00.00,12,25,1,2016,0
589,25-01-2016 13.00,1,31,20160125131,25-01-2016,13.00.00,13,25,1,2016,0
590,25-01-2016 14.00,1,33,20160125141,25-01-2016,14.00.00,14,25,1,2016,0
591,25-01-2016 15.00,1,35,20160125151,25-01-2016,15.00.00,15,25,1,2016,0
592,25-01-2016 16.00,1,34,20160125161,25-01-2016,16.00.00,16,25,1,2016,0
593,25-01-2016 17.00,1,34,20160125171,25-01-2016,17.00.00,17,25,1,2016,0
594,25-01-2016 18.00,1,32,20160125181,25-01-2016,18.00.00,18,25,1,2016,0
595,25-01-2016 19.00,1,31,20160125191,25-01-2016,19.00.00,19,25,1,2016,0
596,25-01-2016 20.00,1,31,20160125201,25-01-2016,20.00.00,20,25,1,2016,0
597,25-01-2016 21.00,1,27,20160125211,25-01-2016,21.00.00,21,25,1,2016,0
598,25-01-2016 22.00,1,31,20160125221,25-01-2016,22.00.00,22,25,1,2016,0
599,25-01-2016 23.00,1,27,20160125231,25-01-2016,23.00.00,23,25,1,2016,0
600,26-01-2016 0.00,1,27,20160126001,26-01-2016,0.00.00,0,26,1,2016,1
601,26-01-2016 1.00,1,27,20160126011,26-01-2016,1.00.00,1,26,1,2016,1
602,26-01-2016 2.00,1,21,20160126021,26-01-2016,2.00.00,2,26,1,2016,1
603,26-01-2016 3.00,1,18,20160126031,26-01-2016,3.00.00,3,26,1,2016,1
604,26-01-2016 4.00,1,14,20160126041,26-01-2016,4.00.00,4,26,1,2016,1
